User_ID,Registration_Date,Age_Group,Gender,State,City,Income_Group,User_Type,KYC_Status
U03636,2020-04-21,35-44,Male,Maharashtra,Nagpur,50K-1L,Frequent,Verified
U03637,2023-12-11,35-44,Male,Maharashtra,Pune,25K-50K,Regular,Pending
U03638,2025-02-25,18-24,Female,Uttar Pradesh,Lucknow,<25K,New,Verified
U03639,2020-07-03,35-44,Other,Gujarat,Vadodara,50K-1L,New,Verified
U03640,2024-10-30,25-34,Female,Telangana,Hyderabad,2L+,New,Verified
U03641,2022-06-19,18-24,Female,Karnataka,Mangaluru,25K-50K,Frequent,Verified
U03642,2020-08-08,25-34,Male,Tamil Nadu,Madurai,2L+,Frequent,Verified
U03643,2024-01-07,25-34,Female,Telangana,Hyderabad,<25K,Frequent,Verified
U03644,2022-12-29,25-34,Male,Punjab,Chandigarh,50K-1L,Frequent,Pending
U03645,2025-07-05,35-44,Female,Uttar Pradesh,Noida,<25K,Frequent,Verified
U03646,2021-08-23,25-34,Male,Maharashtra,Pune,25K-50K,Regular,Verified
U03647,2023-03-06,25-34,Female,Tamil Nadu,Coimbatore,50K-1L,Frequent,Verified
U03648,2021-05-18,18-24,Female,Maharashtra,Pune,50K-1L,New,Verified
U03649,2025-12-18,35-44,Male,Karnataka,Bengaluru,1L-2L,Regular,Verified
U03650,2020-08-05,35-44,Male,Gujarat,Surat,50K-1L,Regular,Verified
U03651,2026-01-27,25-34,Male,Telangana,Hyderabad,50K-1L,Frequent,Verified
U03652,2024-02-07,35-44,Male,Telangana,Warangal,1L-2L,Regular,Verified
U03653,2021-09-03,25-34,Male,Kerala,Thiruvananthapuram,25K-50K,Frequent,Verified
U03654,2023-02-26,25-34,Male,Delhi,Delhi,25K-50K,Regular,Verified
U03655,2020-02-26,25-34,Female,Kerala,Kochi,<25K,Regular,Verified
U03656,2023-04-19,35-44,Female,Tamil Nadu,Coimbatore,25K-50K,Frequent,Verified
U03657,2020-09-02,35-44,Female,Madhya Pradesh,Bhopal,50K-1L,New,Pending
U03658,2020-05-23,25-34,Male,Kerala,Thiruvananthapuram,<25K,Frequent,Verified
U03659,2021-01-02,18-24,Female,Uttar Pradesh,Lucknow,<25K,Regular,Pending
U03660,2024-01-22,18-24,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U03661,2026-03-15,35-44,Male,Kerala,Thiruvananthapuram,50K-1L,Frequent,Verified
U03662,2021-09-07,45-54,Male,Madhya Pradesh,Jabalpur,25K-50K,Regular,Verified
U03663,2025-02-24,25-34,Female,Delhi,New Delhi,<25K,Regular,Verified
U03664,2024-05-07,18-24,Female,Karnataka,Mysuru,50K-1L,Regular,Verified
U03665,2021-11-29,35-44,Male,Uttar Pradesh,Noida,1L-2L,New,Verified
U03666,2022-05-25,45-54,Female,Kerala,Thiruvananthapuram,25K-50K,Regular,Verified
U03667,2024-08-12,45-54,Female,Gujarat,Vadodara,50K-1L,Regular,Verified
U03668,2022-08-02,35-44,Female,Madhya Pradesh,Jabalpur,<25K,Frequent,Verified
U03669,2022-07-11,45-54,Female,Gujarat,Ahmedabad,2L+,New,Verified
U03670,2024-10-12,18-24,Female,Madhya Pradesh,Indore,25K-50K,Regular,Verified
U03671,2020-01-25,18-24,Male,Gujarat,Ahmedabad,2L+,Frequent,Pending
U03672,2024-08-14,18-24,Female,Madhya Pradesh,Jabalpur,2L+,Frequent,Verified
U03673,2024-04-08,35-44,Male,Punjab,Ludhiana,1L-2L,Regular,Verified
U03674,2022-12-19,18-24,Female,Gujarat,Surat,<25K,Regular,Verified
U03675,2021-03-09,25-34,Male,Delhi,Delhi,50K-1L,Regular,Verified
U03676,2022-12-25,25-34,Male,West Bengal,Siliguri,<25K,Regular,Verified
U03677,2025-05-05,25-34,Female,Uttar Pradesh,Kanpur,1L-2L,New,Verified
U03678,2025-11-23,45-54,Female,Tamil Nadu,Chennai,1L-2L,Frequent,Verified
U03679,2020-04-05,18-24,Female,Karnataka,Mysuru,2L+,Regular,Verified
U03680,2020-06-16,25-34,Male,Punjab,Chandigarh,50K-1L,Regular,Verified
U03681,2025-09-20,35-44,Male,Rajasthan,Jaipur,50K-1L,Regular,Verified
U03682,2025-03-17,18-24,Male,Maharashtra,Nashik,50K-1L,Regular,Verified
U03683,2025-11-21,35-44,Female,Kerala,Thiruvananthapuram,25K-50K,Regular,Verified
U03684,2025-02-11,45-54,Female,Tamil Nadu,Chennai,25K-50K,Frequent,Verified
U03685,2025-06-21,55+,Female,Maharashtra,Nagpur,50K-1L,New,Verified
U03686,2026-05-18,45-54,Female,Uttar Pradesh,Lucknow,2L+,Regular,Verified
U03687,2023-02-07,25-34,Male,Tamil Nadu,Madurai,50K-1L,New,Verified
U03688,2025-07-03,35-44,Female,Gujarat,Ahmedabad,1L-2L,New,Verified
U03689,2022-01-18,18-24,Male,Gujarat,Surat,1L-2L,Regular,Verified
U03690,2025-03-06,25-34,Male,Rajasthan,Jodhpur,50K-1L,New,Verified
U03691,2022-04-10,18-24,Male,Maharashtra,Nagpur,25K-50K,New,Verified
U03692,2020-02-18,25-34,Female,Karnataka,Mangaluru,50K-1L,Frequent,Verified
U03693,2020-04-24,45-54,Male,Uttar Pradesh,Varanasi,25K-50K,Regular,Verified
U03694,2023-03-24,25-34,Other,Gujarat,Ahmedabad,<25K,New,Verified
U03695,2024-07-30,35-44,Male,Kerala,Kochi,25K-50K,New,Verified
U03696,2020-03-11,25-34,Male,West Bengal,Siliguri,2L+,New,Pending
U03697,2023-09-21,25-34,Male,Delhi,Delhi,<25K,Regular,Verified
U03698,2020-03-07,55+,Male,Delhi,Delhi,50K-1L,Regular,Pending
U03699,2024-02-25,25-34,Female,Madhya Pradesh,Jabalpur,1L-2L,Regular,Verified
U03700,2024-07-31,35-44,Male,Karnataka,Mangaluru,50K-1L,New,Verified
U03701,2024-11-12,25-34,Male,Delhi,Delhi,50K-1L,Regular,Verified
U03702,2022-08-24,18-24,Other,Madhya Pradesh,Indore,50K-1L,Regular,Verified
U03703,2026-02-06,25-34,Male,Maharashtra,Nashik,25K-50K,Regular,Verified
U03704,2024-11-24,45-54,Female,Gujarat,Ahmedabad,<25K,Frequent,Verified
U03705,2021-09-04,18-24,Male,Punjab,Amritsar,2L+,Regular,Verified
U03706,2025-03-01,18-24,Male,Gujarat,Surat,25K-50K,New,Pending
U03707,2024-06-10,18-24,Female,Punjab,Ludhiana,50K-1L,Frequent,Verified
U03708,2021-11-27,35-44,Female,Kerala,Kochi,50K-1L,New,Pending
U03709,2026-04-14,35-44,Male,West Bengal,Siliguri,<25K,Regular,Verified
U03710,2023-05-22,35-44,Female,Tamil Nadu,Chennai,2L+,Regular,Verified
U03711,2020-09-05,25-34,Female,Delhi,Delhi,1L-2L,Regular,Verified
U03712,2021-09-29,45-54,Female,Maharashtra,Nashik,<25K,Frequent,Verified
U03713,2022-08-07,35-44,Male,Punjab,Ludhiana,2L+,New,Verified
U03714,2025-03-19,45-54,Female,Telangana,Hyderabad,50K-1L,Regular,Verified
U03715,2023-01-16,45-54,Female,Delhi,New Delhi,25K-50K,New,Pending
U03716,2020-06-24,35-44,Male,Karnataka,Bengaluru,50K-1L,Regular,Verified
U03717,2021-12-23,25-34,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U03718,2022-02-09,45-54,Other,Tamil Nadu,Chennai,50K-1L,Regular,Verified
U03719,2025-05-01,55+,Female,Delhi,New Delhi,<25K,New,Verified
U03720,2021-12-03,18-24,Male,Maharashtra,Nashik,50K-1L,New,Verified
U03721,2025-10-29,18-24,Female,Delhi,Delhi,50K-1L,Regular,Verified
U03722,2022-07-15,55+,Male,Punjab,Chandigarh,1L-2L,Frequent,Verified
U03723,2020-05-17,25-34,Male,Karnataka,Mangaluru,50K-1L,Frequent,Pending
U03724,2023-02-23,45-54,Female,Telangana,Warangal,25K-50K,Frequent,Pending
U03725,2025-04-24,25-34,Male,Uttar Pradesh,Noida,1L-2L,Regular,Verified
U03726,2025-03-06,18-24,Female,Rajasthan,Jodhpur,50K-1L,New,Verified
U03727,2025-02-21,18-24,Male,Telangana,Hyderabad,50K-1L,Regular,Verified
U03728,2023-06-07,18-24,Female,Madhya Pradesh,Jabalpur,<25K,Regular,Verified
U03729,2024-01-23,25-34,Male,Delhi,New Delhi,1L-2L,New,Verified
U03730,2023-09-30,25-34,Female,Gujarat,Vadodara,2L+,Regular,Verified
U03731,2020-11-05,35-44,Female,West Bengal,Siliguri,1L-2L,New,Verified
U03732,2022-11-09,55+,Other,Gujarat,Surat,2L+,Regular,Verified
U03733,2024-07-28,25-34,Male,Telangana,Warangal,25K-50K,New,Verified
U03734,2024-04-13,25-34,Male,Punjab,Ludhiana,1L-2L,New,Verified
U03735,2024-05-02,25-34,Female,Gujarat,Vadodara,25K-50K,Regular,Verified
U03736,2024-02-09,25-34,Female,Maharashtra,Nagpur,<25K,Regular,Verified
U03737,2026-05-05,25-34,Male,Gujarat,Ahmedabad,50K-1L,Regular,Verified
U03738,2022-02-08,18-24,Male,Tamil Nadu,Chennai,50K-1L,Regular,Verified
U03739,2020-01-16,18-24,Female,Uttar Pradesh,Lucknow,25K-50K,New,Verified
U03740,2021-08-28,18-24,Male,Delhi,New Delhi,<25K,Frequent,Verified
U03741,2023-10-13,18-24,Female,Kerala,Kochi,<25K,New,Verified
U03742,2022-03-23,35-44,Female,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U03743,2025-06-13,25-34,Female,Karnataka,Mysuru,<25K,Regular,Verified
U03744,2022-06-13,45-54,Male,Kerala,Kochi,<25K,Frequent,Verified
U03745,2024-04-16,55+,Male,Uttar Pradesh,Lucknow,25K-50K,Regular,Verified
U03746,2026-05-05,55+,Male,Punjab,Amritsar,2L+,New,Verified
U03747,2021-02-17,55+,Male,Uttar Pradesh,Varanasi,1L-2L,Regular,Verified
U03748,2020-01-25,25-34,Female,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U03749,2025-06-27,25-34,Male,Uttar Pradesh,Kanpur,2L+,Regular,Verified
U03750,2020-11-11,18-24,Male,Kerala,Kochi,50K-1L,New,Verified
U03751,2021-07-24,45-54,Male,West Bengal,Siliguri,25K-50K,Regular,Verified
U03752,2021-12-25,45-54,Female,Punjab,Ludhiana,25K-50K,New,Verified
U03753,2025-01-23,45-54,Male,Gujarat,Surat,25K-50K,Regular,Verified
U03754,2023-07-23,25-34,Male,Maharashtra,Nagpur,25K-50K,Regular,Verified
U03755,2025-05-07,35-44,Other,Telangana,Warangal,25K-50K,New,Pending
U03756,2021-01-23,18-24,Other,Tamil Nadu,Madurai,50K-1L,Frequent,Verified
U03757,2021-03-19,18-24,Male,Rajasthan,Jaipur,50K-1L,Regular,Verified
U03758,2022-08-28,35-44,Female,Madhya Pradesh,Bhopal,1L-2L,Regular,Verified
U03759,2025-05-18,25-34,Male,Punjab,Amritsar,25K-50K,New,Verified
U03760,2025-01-02,55+,Male,Uttar Pradesh,Varanasi,50K-1L,Regular,Pending
U03761,2020-10-30,18-24,Male,Maharashtra,Pune,50K-1L,Regular,Verified
U03762,2022-02-02,45-54,Female,Delhi,New Delhi,2L+,Frequent,Verified
U03763,2025-05-27,25-34,Female,Delhi,Delhi,25K-50K,New,Verified
U03764,2022-03-26,45-54,Male,Madhya Pradesh,Jabalpur,1L-2L,New,Verified
U03765,2025-11-29,45-54,Female,Punjab,Chandigarh,1L-2L,Frequent,Verified
U03766,2022-05-27,45-54,Female,Punjab,Ludhiana,50K-1L,Frequent,Verified
U03767,2021-12-03,25-34,Male,Tamil Nadu,Madurai,50K-1L,New,Verified
U03768,2022-08-01,55+,Female,Uttar Pradesh,Lucknow,<25K,Regular,Verified
U03769,2026-05-15,18-24,Female,West Bengal,Siliguri,2L+,New,Verified
U03770,2025-08-22,18-24,Female,Madhya Pradesh,Bhopal,<25K,Regular,Verified
U03771,2020-10-29,25-34,Female,Tamil Nadu,Chennai,50K-1L,Frequent,Verified
U03772,2024-04-28,45-54,Other,Uttar Pradesh,Kanpur,25K-50K,New,Verified
U03773,2020-06-08,25-34,Female,Kerala,Thiruvananthapuram,25K-50K,New,Verified
U03774,2026-01-10,45-54,Female,Maharashtra,Nashik,50K-1L,New,Verified
U03775,2026-02-06,35-44,Male,Telangana,Hyderabad,1L-2L,New,Verified
U03776,2023-04-18,25-34,Male,West Bengal,Siliguri,25K-50K,New,Verified
U03777,2023-04-06,55+,Female,Kerala,Thiruvananthapuram,2L+,Frequent,Verified
U03778,2023-03-19,18-24,Male,Kerala,Thiruvananthapuram,50K-1L,Regular,Verified
U03779,2025-08-25,45-54,Male,Rajasthan,Jaipur,<25K,Regular,Verified
U03780,2023-01-19,25-34,Male,Delhi,Delhi,<25K,Frequent,Verified
U03781,2023-02-17,25-34,Male,Karnataka,Mangaluru,50K-1L,Regular,Verified
U03782,2025-06-02,25-34,Other,Maharashtra,Nagpur,<25K,Regular,Verified
U03783,2020-09-09,18-24,Female,Delhi,New Delhi,25K-50K,New,Pending
U03784,2023-12-03,25-34,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U03785,2025-09-09,25-34,Female,Kerala,Kochi,25K-50K,New,Verified
U03786,2021-12-31,25-34,Female,Karnataka,Mysuru,50K-1L,Frequent,Verified
U03787,2026-05-25,25-34,Male,Punjab,Ludhiana,25K-50K,Regular,Verified
U03788,2021-05-12,25-34,Male,Delhi,New Delhi,<25K,Regular,Verified
U03789,2023-11-29,45-54,Female,Tamil Nadu,Madurai,25K-50K,Regular,Verified
U03790,2021-07-01,35-44,Female,West Bengal,Siliguri,25K-50K,Regular,Verified
U03791,2022-08-18,45-54,Female,Delhi,Delhi,<25K,Regular,Verified
U03792,2020-05-11,35-44,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U03793,2023-09-09,35-44,Male,Telangana,Warangal,50K-1L,Frequent,Verified
U03794,2022-05-07,35-44,Male,Tamil Nadu,Coimbatore,<25K,New,Verified
U03795,2023-03-01,25-34,Male,Maharashtra,Nashik,25K-50K,New,Verified
U03796,2025-07-25,35-44,Male,Maharashtra,Mumbai,25K-50K,Regular,Verified
U03797,2021-06-04,18-24,Male,Maharashtra,Nagpur,25K-50K,Frequent,Verified
U03798,2020-01-30,45-54,Female,Maharashtra,Nashik,50K-1L,Regular,Verified
U03799,2025-08-13,35-44,Male,Telangana,Hyderabad,25K-50K,Regular,Verified
U03800,2021-05-23,25-34,Male,Delhi,New Delhi,25K-50K,Regular,Verified
U03801,2023-06-14,35-44,Male,Uttar Pradesh,Varanasi,1L-2L,New,Verified
U03802,2024-04-07,18-24,Other,Delhi,New Delhi,<25K,Regular,Verified
U03803,2020-01-16,25-34,Male,Kerala,Kochi,50K-1L,Frequent,Verified
U03804,2022-09-23,18-24,Male,Gujarat,Ahmedabad,50K-1L,Frequent,Verified
U03805,2024-05-26,45-54,Male,West Bengal,Siliguri,25K-50K,New,Verified
U03806,2025-01-13,35-44,Female,Karnataka,Mysuru,50K-1L,Regular,Verified
U03807,2025-07-09,45-54,Male,Uttar Pradesh,Kanpur,50K-1L,Regular,Verified
U03808,2023-06-07,18-24,Male,Uttar Pradesh,Lucknow,25K-50K,New,Verified
U03809,2024-10-09,25-34,Female,Kerala,Kochi,50K-1L,Regular,Verified
U03810,2026-04-29,35-44,Male,Delhi,Delhi,1L-2L,New,Verified
U03811,2022-12-24,18-24,Male,Uttar Pradesh,Noida,2L+,Regular,Verified
U03812,2026-05-01,35-44,Male,Madhya Pradesh,Bhopal,50K-1L,Regular,Verified
U03813,2023-09-23,18-24,Other,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U03814,2021-01-12,25-34,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U03815,2023-04-13,25-34,Male,Punjab,Amritsar,50K-1L,Regular,Verified
U03816,2021-04-20,35-44,Male,Karnataka,Mangaluru,25K-50K,Regular,Verified
U03817,2023-07-13,18-24,Female,Rajasthan,Jodhpur,<25K,New,Verified
U03818,2020-11-24,25-34,Female,Telangana,Warangal,50K-1L,Regular,Verified
U03819,2025-01-13,25-34,Male,Delhi,Delhi,50K-1L,Frequent,Verified
U03820,2023-04-01,25-34,Male,Telangana,Hyderabad,25K-50K,New,Verified
U03821,2021-03-13,25-34,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U03822,2023-10-22,25-34,Male,Delhi,New Delhi,25K-50K,Regular,Verified
U03823,2024-11-08,35-44,Female,Delhi,Delhi,25K-50K,Regular,Verified
U03824,2023-05-07,25-34,Female,Karnataka,Mysuru,25K-50K,Regular,Verified
U03825,2024-03-03,35-44,Female,Telangana,Hyderabad,25K-50K,Regular,Verified
U03826,2025-08-25,35-44,Male,Madhya Pradesh,Indore,25K-50K,New,Verified
U03827,2025-01-18,18-24,Female,Maharashtra,Nashik,50K-1L,Regular,Verified
U03828,2023-08-12,18-24,Other,Telangana,Warangal,<25K,Regular,Verified
U03829,2022-05-17,45-54,Other,West Bengal,Siliguri,<25K,New,Verified
U03830,2024-12-16,18-24,Other,West Bengal,Kolkata,50K-1L,Regular,Verified
U03831,2022-09-10,18-24,Male,Delhi,Delhi,50K-1L,Regular,Verified
U03832,2023-06-16,18-24,Male,Maharashtra,Nashik,25K-50K,Frequent,Verified
U03833,2023-08-17,35-44,Female,Tamil Nadu,Coimbatore,<25K,New,Verified
U03834,2025-08-15,35-44,Female,Rajasthan,Udaipur,25K-50K,Frequent,Verified
U03835,2022-10-15,55+,Female,Gujarat,Ahmedabad,1L-2L,Regular,Verified
U03836,2024-11-24,45-54,Male,Maharashtra,Mumbai,1L-2L,Regular,Verified
U03837,2022-03-17,25-34,Female,Gujarat,Vadodara,50K-1L,New,Verified
U03838,2025-03-08,25-34,Male,Telangana,Hyderabad,<25K,Regular,Verified
U03839,2023-11-10,25-34,Female,Telangana,Hyderabad,50K-1L,Frequent,Pending
U03840,2023-08-11,18-24,Female,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U03841,2023-02-15,18-24,Female,Punjab,Chandigarh,25K-50K,Regular,Pending
U03842,2021-02-08,18-24,Male,Rajasthan,Jaipur,<25K,Regular,Verified
U03843,2024-11-21,18-24,Male,Maharashtra,Nashik,1L-2L,Regular,Verified
U03844,2021-08-16,25-34,Male,Tamil Nadu,Chennai,50K-1L,Regular,Verified
U03845,2020-01-12,25-34,Male,Delhi,New Delhi,50K-1L,Regular,Verified
U03846,2026-01-21,55+,Male,Karnataka,Mysuru,50K-1L,Regular,Verified
U03847,2023-08-10,35-44,Male,Telangana,Warangal,25K-50K,New,Verified
U03848,2024-03-22,55+,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U03849,2025-10-26,25-34,Male,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U03850,2021-09-05,25-34,Male,Karnataka,Mysuru,50K-1L,Regular,Pending
U03851,2025-06-09,25-34,Male,Tamil Nadu,Madurai,1L-2L,Regular,Verified
U03852,2022-05-18,25-34,Male,Uttar Pradesh,Noida,25K-50K,Frequent,Verified
U03853,2022-03-22,18-24,Male,Kerala,Kochi,1L-2L,New,Verified
U03854,2024-12-27,55+,Male,Delhi,New Delhi,25K-50K,New,Verified
U03855,2022-02-05,55+,Female,Telangana,Hyderabad,50K-1L,New,Verified
U03856,2020-03-22,18-24,Male,Delhi,Delhi,25K-50K,New,Verified
U03857,2024-10-10,18-24,Female,Punjab,Ludhiana,2L+,New,Verified
U03858,2026-03-06,25-34,Male,Karnataka,Mangaluru,<25K,Regular,Verified
U03859,2021-06-05,25-34,Male,Delhi,Delhi,50K-1L,Regular,Verified
U03860,2023-08-20,25-34,Other,Kerala,Thiruvananthapuram,50K-1L,Regular,Verified
U03861,2022-09-20,18-24,Female,Uttar Pradesh,Lucknow,<25K,Regular,Verified
U03862,2024-03-05,25-34,Female,Karnataka,Mangaluru,<25K,Frequent,Verified
U03863,2024-01-09,25-34,Female,Telangana,Warangal,1L-2L,New,Verified
U03864,2024-02-22,25-34,Female,Maharashtra,Pune,<25K,Regular,Verified
U03865,2022-02-19,18-24,Male,West Bengal,Siliguri,<25K,Regular,Verified
U03866,2023-12-22,25-34,Male,Karnataka,Mangaluru,2L+,Frequent,Verified
U03867,2021-07-12,55+,Male,Madhya Pradesh,Jabalpur,50K-1L,New,Verified
U03868,2025-11-08,25-34,Male,Punjab,Ludhiana,25K-50K,New,Verified
U03869,2025-07-30,45-54,Female,Uttar Pradesh,Varanasi,50K-1L,Regular,Verified
U03870,2024-10-19,45-54,Female,Punjab,Ludhiana,50K-1L,Regular,Verified
U03871,2022-05-09,55+,Female,Karnataka,Mysuru,1L-2L,Regular,Verified
U03872,2024-05-31,45-54,Male,Karnataka,Bengaluru,50K-1L,Regular,Verified
U03873,2021-07-09,35-44,Male,Madhya Pradesh,Bhopal,1L-2L,New,Verified
U03874,2020-06-04,45-54,Male,Telangana,Hyderabad,25K-50K,Frequent,Verified
U03875,2025-08-11,18-24,Female,Punjab,Chandigarh,50K-1L,New,Verified
U03876,2023-10-12,25-34,Female,Karnataka,Mysuru,<25K,New,Verified
U03877,2022-04-04,55+,Male,West Bengal,Kolkata,<25K,New,Verified
U03878,2024-05-11,35-44,Female,Delhi,Delhi,50K-1L,Regular,Verified
U03879,2022-12-17,55+,Male,Telangana,Warangal,<25K,New,Verified
U03880,2023-04-18,35-44,Female,West Bengal,Kolkata,50K-1L,Regular,Verified
U03881,2021-05-07,45-54,Female,Telangana,Warangal,1L-2L,Frequent,Verified
U03882,2021-10-30,35-44,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U03883,2020-03-15,35-44,Female,Kerala,Kochi,<25K,Regular,Verified
U03884,2021-01-05,25-34,Male,Uttar Pradesh,Noida,50K-1L,New,Verified
U03885,2021-08-09,55+,Male,West Bengal,Siliguri,2L+,Regular,Verified
U03886,2020-11-24,45-54,Male,Gujarat,Vadodara,50K-1L,Regular,Verified
U03887,2021-08-12,45-54,Male,West Bengal,Kolkata,50K-1L,New,Verified
U03888,2024-11-25,35-44,Male,Maharashtra,Mumbai,25K-50K,Regular,Verified
U03889,2022-02-15,25-34,Female,Maharashtra,Mumbai,<25K,New,Verified
U03890,2025-07-15,18-24,Male,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U03891,2026-06-09,55+,Male,Gujarat,Vadodara,25K-50K,Regular,Verified
U03892,2021-08-01,35-44,Female,Gujarat,Surat,1L-2L,Regular,Verified
U03893,2020-08-08,25-34,Male,Delhi,Delhi,25K-50K,Frequent,Verified
U03894,2023-04-02,18-24,Male,Gujarat,Surat,50K-1L,Frequent,Verified
U03895,2024-02-12,45-54,Male,Delhi,New Delhi,1L-2L,Regular,Verified
U03896,2024-09-03,45-54,Male,Rajasthan,Jodhpur,1L-2L,Regular,Verified
U03897,2024-10-11,45-54,Female,Rajasthan,Jodhpur,50K-1L,Regular,Verified
U03898,2020-07-06,35-44,Male,Uttar Pradesh,Noida,2L+,Regular,Verified
U03899,2023-04-29,25-34,Female,Maharashtra,Nagpur,2L+,Regular,Verified
U03900,2023-01-14,25-34,Female,West Bengal,Kolkata,2L+,Frequent,Verified
U03901,2022-04-23,18-24,Male,West Bengal,Kolkata,1L-2L,New,Verified
U03902,2021-06-14,45-54,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U03903,2022-12-06,18-24,Female,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U03904,2022-08-20,35-44,Male,Tamil Nadu,Madurai,<25K,Frequent,Verified
U03905,2023-03-15,25-34,Other,Telangana,Warangal,25K-50K,New,Verified
U03906,2023-11-06,25-34,Male,Uttar Pradesh,Kanpur,<25K,Regular,Verified
U03907,2021-05-31,55+,Male,Tamil Nadu,Chennai,<25K,Regular,Pending
U03908,2025-03-03,18-24,Male,Tamil Nadu,Chennai,25K-50K,New,Verified
U03909,2024-01-31,35-44,Female,Karnataka,Mangaluru,<25K,Regular,Verified
U03910,2023-01-22,18-24,Female,Karnataka,Mysuru,1L-2L,Regular,Verified
U03911,2020-05-12,18-24,Male,Punjab,Chandigarh,1L-2L,New,Verified
U03912,2020-11-09,25-34,Male,Tamil Nadu,Madurai,<25K,Regular,Verified
U03913,2021-08-13,18-24,Male,Gujarat,Vadodara,25K-50K,Frequent,Verified
U03914,2024-03-23,45-54,Male,Telangana,Warangal,1L-2L,Frequent,Verified
U03915,2026-01-15,25-34,Male,Uttar Pradesh,Noida,1L-2L,Regular,Verified
U03916,2025-02-28,18-24,Female,Tamil Nadu,Coimbatore,2L+,Regular,Verified
U03917,2024-06-14,18-24,Female,Kerala,Thiruvananthapuram,2L+,Regular,Verified
U03918,2022-01-17,35-44,Female,West Bengal,Kolkata,2L+,Frequent,Verified
U03919,2024-02-06,45-54,Male,Telangana,Warangal,25K-50K,Regular,Verified
U03920,2022-03-11,25-34,Female,Karnataka,Mysuru,25K-50K,Regular,Verified
U03921,2024-02-06,35-44,Male,Punjab,Ludhiana,1L-2L,New,Verified
U03922,2023-10-11,45-54,Female,West Bengal,Kolkata,25K-50K,Regular,Verified
U03923,2021-11-10,35-44,Male,Karnataka,Mysuru,1L-2L,New,Verified
U03924,2025-12-01,25-34,Female,Karnataka,Mysuru,50K-1L,Regular,Verified
U03925,2022-06-15,35-44,Male,Telangana,Warangal,1L-2L,Regular,Verified
U03926,2024-03-26,35-44,Female,Karnataka,Mysuru,25K-50K,Regular,Verified
U03927,2024-11-28,35-44,Female,Kerala,Kochi,50K-1L,Regular,Verified
U03928,2025-10-13,35-44,Male,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U03929,2021-11-14,55+,Female,Punjab,Amritsar,2L+,New,Verified
U03930,2023-07-19,25-34,Male,Maharashtra,Pune,25K-50K,Regular,Verified
U03931,2024-08-12,55+,Male,Rajasthan,Udaipur,2L+,Regular,Verified
U03932,2023-10-17,25-34,Male,Maharashtra,Mumbai,1L-2L,Frequent,Pending
U03933,2026-01-02,35-44,Male,Madhya Pradesh,Indore,50K-1L,New,Verified
U03934,2022-07-31,18-24,Female,Madhya Pradesh,Jabalpur,1L-2L,Regular,Verified
U03935,2023-08-02,25-34,Male,Karnataka,Mysuru,50K-1L,Regular,Verified
U03936,2022-10-30,35-44,Female,Uttar Pradesh,Varanasi,25K-50K,Frequent,Verified
U03937,2026-02-11,35-44,Female,Uttar Pradesh,Lucknow,<25K,New,Verified
U03938,2024-06-08,18-24,Female,Maharashtra,Nagpur,1L-2L,Regular,Verified
U03939,2022-03-19,35-44,Female,West Bengal,Siliguri,50K-1L,New,Verified
U03940,2020-06-19,18-24,Male,Telangana,Hyderabad,25K-50K,New,Verified
U03941,2026-03-10,55+,Male,Karnataka,Mysuru,50K-1L,New,Verified
U03942,2024-04-02,45-54,Female,Telangana,Warangal,25K-50K,Frequent,Pending
U03943,2024-05-14,18-24,Female,Rajasthan,Jaipur,<25K,New,Verified
U03944,2024-06-11,45-54,Female,Uttar Pradesh,Lucknow,50K-1L,Frequent,Verified
U03945,2020-01-27,45-54,Female,Gujarat,Ahmedabad,25K-50K,New,Verified
U03946,2022-10-10,25-34,Male,Punjab,Amritsar,<25K,Frequent,Verified
U03947,2022-12-27,35-44,Female,Rajasthan,Udaipur,25K-50K,Regular,Verified
U03948,2021-02-11,25-34,Female,Punjab,Chandigarh,50K-1L,New,Verified
U03949,2023-02-06,35-44,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U03950,2020-03-14,25-34,Male,Rajasthan,Udaipur,25K-50K,Regular,Verified
U03951,2021-11-10,25-34,Male,Maharashtra,Nashik,25K-50K,Regular,Verified
U03952,2023-10-23,25-34,Male,Kerala,Kochi,<25K,Regular,Verified
U03953,2022-04-28,18-24,Female,Delhi,Delhi,<25K,Regular,Verified
U03954,2022-05-19,45-54,Female,Rajasthan,Jodhpur,<25K,Regular,Verified
